nid,id,name,organism,ncbi_taxonomy.name,description,resource_markdown
18469,ENSG00000182162,P2RY8,2,Homo sapiens,P2Y receptor family member 8 [Source:HGNC Symbol;Acc:HGNC:15524],
8290,ENSG00000115648,MLPH,2,Homo sapiens,melanophilin [Source:HGNC Symbol;Acc:HGNC:29643],
326,ENSG00000072682,P4HA2,2,Homo sapiens,prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547],
3120,ENSG00000187498,COL4A1,2,Homo sapiens,collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202],
371,ENSG00000077782,FGFR1,2,Homo sapiens,fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688],
23317,ENSG00000277932,OR52E5,2,Homo sapiens,olfactory receptor family 52 subfamily E member 5 [Source:HGNC Symbol;Acc:HGNC:15214],
6057,ENSG00000100209,HSCB,2,Homo sapiens,HscB mitochondrial iron-sulfur cluster cochaperone [Source:HGNC Symbol;Acc:HGNC:28913],
6356,ENSG00000101405,OXT,2,Homo sapiens,oxytocin/neurophysin I prepropeptide [Source:HGNC Symbol;Acc:HGNC:8528],
1939,ENSG00000145244,CORIN,2,Homo sapiens,"corin, serine peptidase [Source:HGNC Symbol;Acc:HGNC:19012]",
6341,ENSG00000101337,TM9SF4,2,Homo sapiens,transmembrane 9 superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:30797],
21088,ENSG00000204856,FAM216A,2,Homo sapiens,family with sequence similarity 216 member A [Source:HGNC Symbol;Acc:HGNC:30180],
17298,ENSG00000174611,KY,2,Homo sapiens,kyphoscoliosis peptidase [Source:HGNC Symbol;Acc:HGNC:26576],
11978,ENSG00000142347,MYO1F,2,Homo sapiens,myosin IF [Source:HGNC Symbol;Acc:HGNC:7600],
9563,ENSG00000125995,ROMO1,2,Homo sapiens,reactive oxygen species modulator 1 [Source:HGNC Symbol;Acc:HGNC:16185],
6740,ENSG00000104341,LAPTM4B,2,Homo sapiens,lysosomal protein transmembrane 4 beta [Source:HGNC Symbol;Acc:HGNC:13646],
5637,ENSG00000088854,C20orf194,2,Homo sapiens,chromosome 20 open reading frame 194 [Source:HGNC Symbol;Acc:HGNC:17721],
9521,ENSG00000125844,RRBP1,2,Homo sapiens,ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448],
17786,ENSG00000177548,RABEP2,2,Homo sapiens,"rabaptin, RAB GTPase binding effector protein 2 [Source:HGNC Symbol;Acc:HGNC:24817]",
183,ENSG00000049540,ELN,2,Homo sapiens,elastin [Source:HGNC Symbol;Acc:HGNC:3327],
16095,ENSG00000168874,ATOH8,2,Homo sapiens,atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126],
9812,ENSG00000128534,LSM8,2,Homo sapiens,"LSM8 homolog, U6 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:20471]",
5264,ENSG00000078237,TIGAR,2,Homo sapiens,TP53 induced glycolysis regulatory phosphatase [Source:HGNC Symbol;Acc:HGNC:1185],
21732,ENSG00000214290,COLCA2,2,Homo sapiens,colorectal cancer associated 2 [Source:HGNC Symbol;Acc:HGNC:26978],
18661,ENSG00000183098,GPC6,2,Homo sapiens,glypican 6 [Source:HGNC Symbol;Acc:HGNC:4454],
18357,ENSG00000181418,DDN,2,Homo sapiens,dendrin [Source:HGNC Symbol;Acc:HGNC:24458],
18909,ENSG00000184307,ZDHHC23,2,Homo sapiens,zinc finger DHHC-type palmitoyltransferase 23 [Source:HGNC Symbol;Acc:HGNC:28654],
122,ENSG00000027697,IFNGR1,2,Homo sapiens,interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439],
3022,ENSG00000183963,SMTN,2,Homo sapiens,smoothelin [Source:HGNC Symbol;Acc:HGNC:11126],
21916,ENSG00000221914,PPP2R2A,2,Homo sapiens,protein phosphatase 2 regulatory subunit Balpha [Source:HGNC Symbol;Acc:HGNC:9304],
648,ENSG00000101966,XIAP,2,Homo sapiens,X-linked inhibitor of apoptosis [Source:HGNC Symbol;Acc:HGNC:592],
21085,ENSG00000204849,SPATA31A1,2,Homo sapiens,SPATA31 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:23394],
9137,ENSG00000122965,RBM19,2,Homo sapiens,RNA binding motif protein 19 [Source:HGNC Symbol;Acc:HGNC:29098],
11366,ENSG00000138100,TRIM54,2,Homo sapiens,tripartite motif containing 54 [Source:HGNC Symbol;Acc:HGNC:16008],
530,ENSG00000099381,SETD1A,2,Homo sapiens,"SET domain containing 1A, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:29010]",
21982,ENSG00000224440,CXorf51A,2,Homo sapiens,chromosome X open reading frame 51A [Source:HGNC Symbol;Acc:HGNC:30533],
6982,ENSG00000105639,JAK3,2,Homo sapiens,Janus kinase 3 [Source:HGNC Symbol;Acc:HGNC:6193],
6571,ENSG00000102967,DHODH,2,Homo sapiens,dihydroorotate dehydrogenase (quinone) [Source:HGNC Symbol;Acc:HGNC:2867],
17892,ENSG00000178202,POGLUT3,2,Homo sapiens,protein O-glucosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:28496],
9098,ENSG00000122642,FKBP9,2,Homo sapiens,FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725],
20260,ENSG00000197079,KRT35,2,Homo sapiens,keratin 35 [Source:HGNC Symbol;Acc:HGNC:6453],
10282,ENSG00000131941,RHPN2,2,Homo sapiens,rhophilin Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974],
6107,ENSG00000100335,MIEF1,2,Homo sapiens,mitochondrial elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:25979],
55,ENSG00000008988,RPS20,2,Homo sapiens,ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405],
4617,ENSG00000056586,RC3H2,2,Homo sapiens,ring finger and CCCH-type domains 2 [Source:HGNC Symbol;Acc:HGNC:21461],
3858,ENSG00000000003,TSPAN6,2,Homo sapiens,tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858],":span:IDs and other metadata for ENSG00000000003 (curated by Metabolomics Workbench):/span:{.caption-match style=""font-size:24px;font-weight:bold""}

| Ensembl ID | NCBI Gene (Entrez) ID | HGNC ID | HGNC symbol | HGNC name | MIM ID | RefSeq accessions (gene sequences and protein products) | UniProtKB accessions (protein products) |
| --- | --- | --- | --- | --- | --- | --- | --- |
| [ENSG00000000003](http://www.ensembl.org/id/ENSG00000000003) | [7105](https://www.ncbi.nlm.nih.gov/gene/7105) | [11858](https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11858) | [TSPAN6](https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11858) | [tetraspanin 6](https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11858) | [300191](https://omim.org/entry/300191) | [NM_001278740](https://view.ncbi.nlm.nih.gov/protein/NM_001278740), [NM_001278741](https://view.ncbi.nlm.nih.gov/protein/NM_001278741), [NM_001278742](https://view.ncbi.nlm.nih.gov/protein/NM_001278742), [NM_001278743](https://view.ncbi.nlm.nih.gov/protein/NM_001278743), [NM_003270](https://view.ncbi.nlm.nih.gov/protein/NM_003270), [NP_001265669](https://view.ncbi.nlm.nih.gov/protein/NP_001265669), [NP_001265670](https://view.ncbi.nlm.nih.gov/protein/NP_001265670), [NP_001265671](https://view.ncbi.nlm.nih.gov/protein/NP_001265671), [NP_001265672](https://view.ncbi.nlm.nih.gov/protein/NP_001265672), [NP_003261](https://view.ncbi.nlm.nih.gov/protein/NP_003261), [XM_011531018](https://view.ncbi.nlm.nih.gov/protein/XM_011531018), [XP_011529320](https://view.ncbi.nlm.nih.gov/protein/XP_011529320) | [A0A024RCI0](https://www.uniprot.org/uniprot/A0A024RCI0), [A0A087WZU5](https://www.uniprot.org/uniprot/A0A087WZU5), [A0A087WYV6](https://www.uniprot.org/uniprot/A0A087WYV6), [O43657](https://www.uniprot.org/uniprot/O43657) |

::: iframe [**Expression data (via GTEx API):**](https://mii.podvis.org/cfde-ge1/#/gene_tissues?gencode_id=ENSG00000000003&width=1200&height=450&numTopTissues=10){width=""1200"" height=""450"" style=""border: 1px solid black;"" caption-style=""font-size: 24px;"" caption-link=""https://gtexportal.org/home/api-docs/index.html#/expression"" caption-target=""_blank""} 
:::

::: iframe [**Transcript list (via GTEx API):**](https://mii.podvis.org/cfde-ge1/#/gene_transcripts?gencode_id=ENSG00000000003&width=1200&height=300){width=""1200"" height=""300"" style=""border: 1px solid black;"" caption-style=""font-size: 24px;"" caption-link=""https://gtexportal.org/home/api-docs/index.html#/reference"" caption-target=""_blank""} 
:::

"
5642,ENSG00000088899,LZTS3,2,Homo sapiens,leucine zipper tumor suppressor family member 3 [Source:HGNC Symbol;Acc:HGNC:30139],
2850,ENSG00000176473,WDR25,2,Homo sapiens,WD repeat domain 25 [Source:HGNC Symbol;Acc:HGNC:21064],
6114,ENSG00000100347,SAMM50,2,Homo sapiens,SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:HGNC:24276],
273,ENSG00000068078,FGFR3,2,Homo sapiens,fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:HGNC:3690],
5761,ENSG00000091138,SLC26A3,2,Homo sapiens,solute carrier family 26 member 3 [Source:HGNC Symbol;Acc:HGNC:3018],
7662,ENSG00000111012,CYP27B1,2,Homo sapiens,cytochrome P450 family 27 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2606],
21343,ENSG00000211594,IGKJ4,2,Homo sapiens,immunoglobulin kappa joining 4 [Source:HGNC Symbol;Acc:HGNC:5722],
18181,ENSG00000180182,MED14,2,Homo sapiens,mediator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:2370],
14852,ENSG00000163904,SENP2,2,Homo sapiens,SUMO specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:23116],
15377,ENSG00000165891,E2F7,2,Homo sapiens,E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820],
5230,ENSG00000077327,SPAG6,2,Homo sapiens,sperm associated antigen 6 [Source:HGNC Symbol;Acc:HGNC:11215],
15820,ENSG00000167699,GLOD4,2,Homo sapiens,glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111],
4993,ENSG00000071054,MAP4K4,2,Homo sapiens,mitogen-activated protein kinase kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6866],
10628,ENSG00000134262,AP4B1,2,Homo sapiens,adaptor related protein complex 4 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:572],
1003,ENSG00000112773,TENT5A,2,Homo sapiens,terminal nucleotidyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:18345],
7984,ENSG00000113269,RNF130,2,Homo sapiens,ring finger protein 130 [Source:HGNC Symbol;Acc:HGNC:18280],
2784,ENSG00000173805,HAP1,2,Homo sapiens,huntingtin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:4812],
5001,ENSG00000071243,ING3,2,Homo sapiens,inhibitor of growth family member 3 [Source:HGNC Symbol;Acc:HGNC:14587],
1811,ENSG00000141293,SKAP1,2,Homo sapiens,src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605],
18626,ENSG00000182950,ODF3L1,2,Homo sapiens,outer dense fiber of sperm tails 3 like 1 [Source:HGNC Symbol;Acc:HGNC:28735],
22160,ENSG00000232112,TMA7,2,Homo sapiens,translation machinery associated 7 homolog [Source:HGNC Symbol;Acc:HGNC:26932],
22750,ENSG00000255245,FXYD6-FXYD2,2,Homo sapiens,FXYD6-FXYD2 readthrough [Source:HGNC Symbol;Acc:HGNC:39978],
18041,ENSG00000179152,TCAIM,2,Homo sapiens,"T cell activation inhibitor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25241]",
19618,ENSG00000187753,C9orf153,2,Homo sapiens,chromosome 9 open reading frame 153 [Source:HGNC Symbol;Acc:HGNC:31456],
15494,ENSG00000166342,NETO1,2,Homo sapiens,neuropilin and tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:13823],
2749,ENSG00000172575,RASGRP1,2,Homo sapiens,RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878],
11797,ENSG00000140955,ADAD2,2,Homo sapiens,adenosine deaminase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30714],
10364,ENSG00000132507,EIF5A,2,Homo sapiens,eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300],
173,ENSG00000048028,USP28,2,Homo sapiens,ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625],
13894,ENSG00000158125,XDH,2,Homo sapiens,xanthine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12805],
15904,ENSG00000168004,PLAAT5,2,Homo sapiens,phospholipase A and acyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:24978],
20963,ENSG00000204311,PJVK,2,Homo sapiens,pejvakin [Source:HGNC Symbol;Acc:HGNC:29502],
12610,ENSG00000146674,IGFBP3,2,Homo sapiens,insulin like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472],
3202,ENSG00000196611,MMP1,2,Homo sapiens,matrix metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:7155],
6905,ENSG00000105289,TJP3,2,Homo sapiens,tight junction protein 3 [Source:HGNC Symbol;Acc:HGNC:11829],
19069,ENSG00000185070,FLRT2,2,Homo sapiens,fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3761],
16703,ENSG00000171551,ECEL1,2,Homo sapiens,endothelin converting enzyme like 1 [Source:HGNC Symbol;Acc:HGNC:3147],
9612,ENSG00000126467,TSKS,2,Homo sapiens,testis specific serine kinase substrate [Source:HGNC Symbol;Acc:HGNC:30719],
19979,ENSG00000196092,PAX5,2,Homo sapiens,paired box 5 [Source:HGNC Symbol;Acc:HGNC:8619],
13277,ENSG00000152520,PAN3,2,Homo sapiens,poly(A) specific ribonuclease subunit PAN3 [Source:HGNC Symbol;Acc:HGNC:29991],
10430,ENSG00000132840,BHMT2,2,Homo sapiens,betaine--homocysteine S-methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:1048],
8428,ENSG00000116704,SLC35D1,2,Homo sapiens,solute carrier family 35 member D1 [Source:HGNC Symbol;Acc:HGNC:20800],
4611,ENSG00000056050,HPF1,2,Homo sapiens,histone PARylation factor 1 [Source:HGNC Symbol;Acc:HGNC:26051],
4095,ENSG00000009780,FAM76A,2,Homo sapiens,family with sequence similarity 76 member A [Source:HGNC Symbol;Acc:HGNC:28530],
18375,ENSG00000181585,TMIE,2,Homo sapiens,transmembrane inner ear [Source:HGNC Symbol;Acc:HGNC:30800],
2990,ENSG00000182858,ALG12,2,Homo sapiens,"ALG12 alpha-1,6-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:19358]",
11196,ENSG00000137269,LRRC1,2,Homo sapiens,leucine rich repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14307],
14403,ENSG00000162365,CYP4A22,2,Homo sapiens,cytochrome P450 family 4 subfamily A member 22 [Source:HGNC Symbol;Acc:HGNC:20575],
3150,ENSG00000188706,ZDHHC9,2,Homo sapiens,zinc finger DHHC-type palmitoyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:18475],
2054,ENSG00000150051,MKX,2,Homo sapiens,mohawk homeobox [Source:HGNC Symbol;Acc:HGNC:23729],
2702,ENSG00000171302,CANT1,2,Homo sapiens,calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721],
16717,ENSG00000171606,ZNF274,2,Homo sapiens,zinc finger protein 274 [Source:HGNC Symbol;Acc:HGNC:13068],
15197,ENSG00000165113,GKAP1,2,Homo sapiens,G kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:17496],
16363,ENSG00000170044,ZPLD1,2,Homo sapiens,zona pellucida like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27022],
824,ENSG00000107036,RIC1,2,Homo sapiens,"RIC1 homolog, RAB6A GEF complex partner 1 [Source:HGNC Symbol;Acc:HGNC:17686]",
22906,ENSG00000260456,C16orf95,2,Homo sapiens,chromosome 16 open reading frame 95 [Source:HGNC Symbol;Acc:HGNC:40033],
21857,ENSG00000215912,TTC34,2,Homo sapiens,tetratricopeptide repeat domain 34 [Source:HGNC Symbol;Acc:HGNC:34297],
17867,ENSG00000178053,MLF1,2,Homo sapiens,myeloid leukemia factor 1 [Source:HGNC Symbol;Acc:HGNC:7125],
357,ENSG00000076706,MCAM,2,Homo sapiens,melanoma cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6934],
19120,ENSG00000185298,CCDC137,2,Homo sapiens,coiled-coil domain containing 137 [Source:HGNC Symbol;Acc:HGNC:33451],
2366,ENSG00000163519,TRAT1,2,Homo sapiens,T cell receptor associated transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30698],
4634,ENSG00000058063,ATP11B,2,Homo sapiens,ATPase phospholipid transporting 11B (putative) [Source:HGNC Symbol;Acc:HGNC:13553],
17526,ENSG00000175985,PLEKHD1,2,Homo sapiens,pleckstrin homology and coiled-coil domain containing D1 [Source:HGNC Symbol;Acc:HGNC:20148],
769,ENSG00000105497,ZNF175,2,Homo sapiens,zinc finger protein 175 [Source:HGNC Symbol;Acc:HGNC:12964],
266,ENSG00000067606,PRKCZ,2,Homo sapiens,protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412],
18434,ENSG00000181958,OR4A15,2,Homo sapiens,olfactory receptor family 4 subfamily A member 15 [Source:HGNC Symbol;Acc:HGNC:15152],
1550,ENSG00000134138,MEIS2,2,Homo sapiens,Meis homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7001],
19940,ENSG00000189266,PNRC2,2,Homo sapiens,proline rich nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:23158],
19162,ENSG00000185518,SV2B,2,Homo sapiens,synaptic vesicle glycoprotein 2B [Source:HGNC Symbol;Acc:HGNC:16874],
15833,ENSG00000167741,GGT6,2,Homo sapiens,gamma-glutamyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:26891],
91,ENSG00000014216,CAPN1,2,Homo sapiens,calpain 1 [Source:HGNC Symbol;Acc:HGNC:1476],
8630,ENSG00000118434,SPACA1,2,Homo sapiens,sperm acrosome associated 1 [Source:HGNC Symbol;Acc:HGNC:14967],
12513,ENSG00000145908,ZNF300,2,Homo sapiens,zinc finger protein 300 [Source:HGNC Symbol;Acc:HGNC:13091],
743,ENSG00000104835,SARS2,2,Homo sapiens,"seryl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17697]",
10200,ENSG00000131351,HAUS8,2,Homo sapiens,HAUS augmin like complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:30532],
3986,ENSG00000006282,SPATA20,2,Homo sapiens,spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125],
10,ENSG00000003400,CASP10,2,Homo sapiens,caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500],
21018,ENSG00000204511,MCCD1,2,Homo sapiens,mitochondrial coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:20668],
1940,ENSG00000145331,TRMT10A,2,Homo sapiens,tRNA methyltransferase 10A [Source:HGNC Symbol;Acc:HGNC:28403],
9313,ENSG00000124357,NAGK,2,Homo sapiens,N-acetylglucosamine kinase [Source:HGNC Symbol;Acc:HGNC:17174],
22543,ENSG00000244537,KRTAP4-2,2,Homo sapiens,keratin associated protein 4-2 [Source:HGNC Symbol;Acc:HGNC:18900],
3068,ENSG00000185650,ZFP36L1,2,Homo sapiens,ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107],
18879,ENSG00000184166,OR1D2,2,Homo sapiens,olfactory receptor family 1 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8183],
21485,ENSG00000211816,TRAV38-1,2,Homo sapiens,T cell receptor alpha variable 38-1 [Source:HGNC Symbol;Acc:HGNC:12137],
17976,ENSG00000178809,TRIM73,2,Homo sapiens,tripartite motif containing 73 [Source:HGNC Symbol;Acc:HGNC:18162],
13712,ENSG00000156509,FBXO43,2,Homo sapiens,F-box protein 43 [Source:HGNC Symbol;Acc:HGNC:28521],
5754,ENSG00000091073,DTX2,2,Homo sapiens,deltex E3 ubiquitin ligase 2 [Source:HGNC Symbol;Acc:HGNC:15973],
20175,ENSG00000196734,LCE1B,2,Homo sapiens,late cornified envelope 1B [Source:HGNC Symbol;Acc:HGNC:16611],
7467,ENSG00000109180,OCIAD1,2,Homo sapiens,OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074],
23387,ENSG00000281395,OR2T7,2,Homo sapiens,olfactory receptor family 2 subfamily T member 7 [Source:HGNC Symbol;Acc:HGNC:15019],
19255,ENSG00000185933,CALHM1,2,Homo sapiens,calcium homeostasis modulator 1 [Source:HGNC Symbol;Acc:HGNC:23494],
6626,ENSG00000103254,ANTKMT,2,Homo sapiens,adenine nucleotide translocase lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:14152],
1319,ENSG00000125780,TGM3,2,Homo sapiens,transglutaminase 3 [Source:HGNC Symbol;Acc:HGNC:11779],
21754,ENSG00000214518,KRTAP2-2,2,Homo sapiens,keratin associated protein 2-2 [Source:HGNC Symbol;Acc:HGNC:18905],
1603,ENSG00000135469,COQ10A,2,Homo sapiens,coenzyme Q10A [Source:HGNC Symbol;Acc:HGNC:26515],
13128,ENSG00000151388,ADAMTS12,2,Homo sapiens,ADAM metallopeptidase with thrombospondin type 1 motif 12 [Source:HGNC Symbol;Acc:HGNC:14605],
21827,ENSG00000215356,ZNF705B,2,Homo sapiens,zinc finger protein 705B [Source:HGNC Symbol;Acc:HGNC:32284],
14587,ENSG00000163032,VSNL1,2,Homo sapiens,visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722],
20700,ENSG00000198743,SLC5A3,2,Homo sapiens,solute carrier family 5 member 3 [Source:HGNC Symbol;Acc:HGNC:11038],
12465,ENSG00000145626,UGT3A1,2,Homo sapiens,UDP glycosyltransferase family 3 member A1 [Source:HGNC Symbol;Acc:HGNC:26625],
8579,ENSG00000117791,MTARC2,2,Homo sapiens,mitochondrial amidoxime reducing component 2 [Source:HGNC Symbol;Acc:HGNC:26064],
1522,ENSG00000133030,MPRIP,2,Homo sapiens,myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321],
18746,ENSG00000183559,C10orf120,2,Homo sapiens,chromosome 10 open reading frame 120 [Source:HGNC Symbol;Acc:HGNC:25707],
17368,ENSG00000175040,CHST2,2,Homo sapiens,carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970],
1967,ENSG00000146926,ASB10,2,Homo sapiens,ankyrin repeat and SOCS box containing 10 [Source:HGNC Symbol;Acc:HGNC:17185],
18610,ENSG00000182872,RBM10,2,Homo sapiens,RNA binding motif protein 10 [Source:HGNC Symbol;Acc:HGNC:9896],
11099,ENSG00000136840,ST6GALNAC4,2,Homo sapiens,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:17846]",
22871,ENSG00000258986,TMEM179,2,Homo sapiens,transmembrane protein 179 [Source:HGNC Symbol;Acc:HGNC:20137],
15238,ENSG00000165275,TRMT10B,2,Homo sapiens,tRNA methyltransferase 10B [Source:HGNC Symbol;Acc:HGNC:26454],
19688,ENSG00000188060,RAB42,2,Homo sapiens,"RAB42, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:28702]",
2742,ENSG00000172379,ARNT2,2,Homo sapiens,aryl hydrocarbon receptor nuclear translocator 2 [Source:HGNC Symbol;Acc:HGNC:16876],
6015,ENSG00000100055,CYTH4,2,Homo sapiens,cytohesin 4 [Source:HGNC Symbol;Acc:HGNC:9505],
11008,ENSG00000136274,NACAD,2,Homo sapiens,NAC alpha domain containing [Source:HGNC Symbol;Acc:HGNC:22196],
3046,ENSG00000184983,NDUFA6,2,Homo sapiens,NADH:ubiquinone oxidoreductase subunit A6 [Source:HGNC Symbol;Acc:HGNC:7690],
5616,ENSG00000088356,PDRG1,2,Homo sapiens,p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119],
16422,ENSG00000170340,B3GNT2,2,Homo sapiens,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15629]",
9079,ENSG00000122483,CCDC18,2,Homo sapiens,coiled-coil domain containing 18 [Source:HGNC Symbol;Acc:HGNC:30370],
8613,ENSG00000118260,CREB1,2,Homo sapiens,cAMP responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2345],
20966,ENSG00000204316,MRPL38,2,Homo sapiens,mitochondrial ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:14033],
20216,ENSG00000196912,ANKRD36B,2,Homo sapiens,ankyrin repeat domain 36B [Source:HGNC Symbol;Acc:HGNC:29333],
19700,ENSG00000188124,OR2AG2,2,Homo sapiens,olfactory receptor family 2 subfamily AG member 2 [Source:HGNC Symbol;Acc:HGNC:15143],
3530,ENSG00000232126,HLA-B,2,Homo sapiens,"major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]",
21739,ENSG00000214360,EFCAB9,2,Homo sapiens,EF-hand calcium binding domain 9 [Source:HGNC Symbol;Acc:HGNC:34530],
9259,ENSG00000124126,PREX1,2,Homo sapiens,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]",
16367,ENSG00000170075,GPR37L1,2,Homo sapiens,G protein-coupled receptor 37 like 1 [Source:HGNC Symbol;Acc:HGNC:14923],
5208,ENSG00000076924,XAB2,2,Homo sapiens,XPA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14089],
